Medial Malleolus,-20.785627,-14.246788,-165.72774,8
Fibular Notch,12.047727,-1.3270473,-154.88057,604
Medial Epicondyle,-35.749535,1.2838447,165.1943,8734
Lateral Epicondyle,32.930515,-1.8919941,167.28908,9209
Tuberosity,10.750135,-30.276499,141.91605,7251
Most Proximal Point,-2.717404,4.72781,177.40265,9977
Medial Condyle,-12.349471,23.36692,159.87308,8573
Lateral Condyle,20.647532,19.44682,161.19077,8708
