Medial Malleolus,-27.34,-201.05,16.15,0
Fibular Notch,6.55,-188.7,-0.63,251
Medial Epicondyle,-43.27,183.75,-4.26,9270
Lateral Epicondyle,42.43,183.66,-3.5,9148
Tuberosity,12.97,147.66,35.81,7247
Most Proximal Point,-8.49,198.72,-8.59,9979
Medial Condyle,-22.2,180.66,-30.79,9478
Lateral Condyle,25.24,179.37,-28.83,9361
