Medial Malleolus,-25.056234,-18.194181,-197.26341,0
Fibular Notch,4.783345,1.1168842,-186.14772,708
Medial Epicondyle,-37.71438,14.520574,182.38951,8696
Lateral Epicondyle,43.981644,13.72486,181.61357,8749
Tuberosity,16.492119,-25.354391,150.96884,6828
Most Proximal Point,5.391653,16.94408,196.34816,9957
Medial Condyle,-9.131238,37.76969,172.15213,8079
Lateral Condyle,27.95282,35.486446,176.14485,8439
